FIPS,county,state,number,Geographic Area,County,2010_population,2011_population,2012_population,2013_population,2014_population,2015_population,2016_population,2017_population,2018_population,2019_population,FIPS_Code,State,Area_name,Unemployment_rate_2000,Unemployment_rate_2001,Unemployment_rate_2002,Unemployment_rate_2003,Unemployment_rate_2004,Unemployment_rate_2005,Unemployment_rate_2006,Unemployment_rate_2007,Unemployment_rate_2008,Unemployment_rate_2009,Unemployment_rate_2010,Unemployment_rate_2011,Unemployment_rate_2012,Unemployment_rate_2013,Unemployment_rate_2014,Unemployment_rate_2015,Unemployment_rate_2016,Unemployment_rate_2017,Unemployment_rate_2018,Unemployment_rate_2019,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019
48181,Grayson,TX,TX-607,".Grayson County, Texas",Grayson,"121,034","121,430","121,854","122,362","123,599","125,628","128,291","131,152","133,787","136,212",48181.0,TX,"Grayson County, TX",4.1,5.3,6.6,7.1,6.2,5.4,4.9,4.7,5.2,7.9,8.2,8.1,6.8,6.3,4.9,4.1,3.9,3.6,3.3,3.1,5.9,"57,439",89.7
48183,Gregg,TX,TX-607,".Gregg County, Texas",Gregg,"121,984","122,656","123,089","123,233","123,146","123,800","123,367","122,852","123,251","123,945",48183.0,TX,"Gregg County, TX",5.5,5.5,7.0,7.1,5.9,5.0,4.6,3.8,4.0,7.1,8.0,7.4,6.2,6.0,4.9,5.0,6.1,5.2,4.1,3.7,8.3,"53,137",83.0
48185,Grimes,TX,TX-607,".Grimes County, Texas",Grimes,"26,616","26,655","26,679","26,792","26,997","27,299","27,494","27,955","28,291","28,880",48185.0,TX,"Grimes County, TX",5.4,5.5,7.6,8.2,7.0,6.2,5.4,4.7,5.1,8.5,9.0,8.1,6.4,6.1,4.8,5.4,6.6,5.4,4.1,4.0,8.0,"51,651",80.6
48187,Guadalupe,TX,TX-607,".Guadalupe County, Texas",Guadalupe,"132,587","135,809","139,641","142,881","146,811","150,578","154,492","159,639","163,276","166,847",48187.0,TX,"Guadalupe County, TX",3.5,3.8,5.2,5.3,4.9,4.7,4.4,3.8,4.3,6.4,6.8,6.7,5.6,5.5,4.4,3.6,3.6,3.4,3.2,3.0,6.1,"78,801",123.0
48189,Hale,TX,TX-607,".Hale County, Texas",Hale,"36,269","36,381","36,258","35,676","34,451","34,034","34,107","33,954","33,631","33,406",48189.0,TX,"Hale County, TX",4.6,4.6,5.6,6.1,6.0,5.4,5.3,4.7,4.5,6.0,7.4,7.7,6.9,13.4,9.5,6.4,5.6,5.2,4.8,4.4,6.8,"49,187",76.8
48191,Hall,TX,TX-607,".Hall County, Texas",Hall,"3,359","3,312","3,268","3,164","3,075","3,094","3,113","3,042","3,025","2,964",48191.0,TX,"Hall County, TX",5.3,5.4,6.2,6.6,6.6,5.9,6.2,5.4,5.6,8.2,9.1,8.9,7.8,7.1,6.3,5.4,6.7,6.2,4.4,4.1,5.8,"35,940",56.1
48193,Hamilton,TX,TX-607,".Hamilton County, Texas",Hamilton,"8,465","8,389","8,249","8,241","8,160","8,080","8,237","8,407","8,477","8,461",48193.0,TX,"Hamilton County, TX",3.8,3.8,4.4,4.9,4.6,4.7,4.2,3.6,3.6,5.6,6.8,6.6,5.8,6.0,4.7,4.7,4.9,4.0,3.3,3.0,4.5,"52,505",82.0
48195,Hansford,TX,TX-607,".Hansford County, Texas",Hansford,"5,599","5,580","5,534","5,547","5,561","5,654","5,592","5,485","5,470","5,399",48195.0,TX,"Hansford County, TX",3.0,2.9,3.6,4.1,3.8,3.6,3.6,3.1,3.2,5.2,4.4,4.2,3.4,3.3,2.6,3.0,3.1,2.6,2.3,2.3,3.5,"58,703",91.7
48197,Hardeman,TX,TX-607,".Hardeman County, Texas",Hardeman,"4,159","4,159","4,097","4,065","3,990","3,920","3,982","3,959","3,929","3,933",48197.0,TX,"Hardeman County, TX",3.7,3.8,5.4,6.4,5.1,4.6,4.1,3.6,3.6,7.3,8.4,7.3,5.9,5.8,5.0,4.9,3.9,4.0,3.6,3.0,4.4,"40,057",62.5
48199,Hardin,TX,TX-607,".Hardin County, Texas",Hardin,"54,784","55,070","55,122","55,305","55,510","55,758","56,242","57,117","57,107","57,602",48199.0,TX,"Hardin County, TX",5.6,6.2,7.3,7.8,7.4,6.7,5.3,4.7,5.3,8.5,10.0,9.9,8.4,8.1,6.4,5.7,6.1,6.2,5.2,4.6,9.0,"62,616",97.8
48201,Harris,TX,TX-700,".Harris County, Texas",Harris,"4,107,666","4,179,568","4,263,094","4,353,187","4,455,994","4,557,846","4,623,960","4,657,972","4,680,045","4,713,325",48201.0,TX,"Harris County, TX",4.3,4.7,6.1,6.8,6.2,5.8,5.1,4.3,4.7,7.5,8.3,8.1,6.6,6.1,5.1,4.7,5.3,5.1,4.4,3.9,8.9,"61,638",96.2
48203,Harrison,TX,TX-607,".Harrison County, Texas",Harrison,"65,765","66,338","66,256","66,267","66,581","66,685","66,611","66,468","66,584","66,553",48203.0,TX,"Harrison County, TX",5.0,5.4,6.6,6.7,5.7,5.6,5.2,4.5,4.7,8.1,9.4,8.8,7.4,6.9,5.6,5.3,6.0,5.3,4.4,4.0,7.9,"55,171",86.1
48205,Hartley,TX,TX-607,".Hartley County, Texas",Hartley,"6,064","6,031","6,090","5,999","6,055","5,702","5,740","5,716","5,611","5,576",48205.0,TX,"Hartley County, TX",3.2,3.2,3.7,4.1,3.8,4.0,4.0,3.3,3.3,4.0,4.2,4.1,3.3,3.2,2.6,2.1,2.0,2.0,1.8,1.6,2.1,"72,796",113.7
48207,Haskell,TX,TX-607,".Haskell County, Texas",Haskell,"5,879","5,959","5,885","5,901","5,811","5,821","5,751","5,699","5,699","5,658",48207.0,TX,"Haskell County, TX",4.3,3.9,5.1,5.6,4.4,3.8,4.0,3.6,3.2,5.0,5.5,5.5,5.3,5.0,4.0,3.5,4.2,4.8,3.9,3.2,4.3,"38,613",60.3
48209,Hays,TX,TX-607,".Hays County, Texas",Hays,"158,214","163,270","168,519","176,035","184,854","194,662","204,546","214,726","222,706","230,191",48209.0,TX,"Hays County, TX",3.3,3.9,5.4,5.8,5.2,4.6,4.2,3.8,4.3,6.6,7.1,6.9,5.8,5.4,4.3,3.5,3.3,3.2,3.0,2.8,6.3,"72,890",113.8
48211,Hemphill,TX,TX-607,".Hemphill County, Texas",Hemphill,"3,795","3,956","4,093","4,153","4,165","4,277","4,101","3,929","3,845","3,819",48211.0,TX,"Hemphill County, TX",2.9,2.7,3.2,2.9,3.2,2.9,2.7,2.1,1.9,3.4,3.9,3.6,2.9,3.0,2.4,3.2,3.7,2.5,2.1,2.6,4.4,"71,299",111.3
48213,Henderson,TX,TX-607,".Henderson County, Texas",Henderson,"78,665","78,837","78,992","78,669","79,324","79,492","80,062","80,954","82,103","82,737",48213.0,TX,"Henderson County, TX",4.2,4.6,5.8,6.2,6.2,5.8,5.2,4.5,5.3,8.0,8.9,8.8,7.5,7.2,5.7,4.9,4.7,4.2,3.8,3.5,6.4,"49,896",77.9
48215,Hidalgo,TX,TX-607,".Hidalgo County, Texas",Hidalgo,"779,149","795,517","808,334","818,619","829,819","839,667","848,960","856,249","862,298","868,707",48215.0,TX,"Hidalgo County, TX",9.2,9.6,10.4,10.4,9.1,8.0,7.5,6.6,7.2,10.5,11.8,11.9,10.5,10.4,8.9,8.0,7.8,7.5,6.6,6.3,11.6,"41,656",65.0
48217,Hill,TX,TX-607,".Hill County, Texas",Hill,"35,144","35,200","35,157","34,851","34,767","34,828","35,102","35,703","36,165","36,649",48217.0,TX,"Hill County, TX",4.6,5.7,6.7,7.7,6.6,6.3,5.6,4.7,5.0,7.8,8.4,8.5,6.9,6.5,5.3,4.6,4.4,4.0,3.7,3.3,6.3,"53,210",83.1
48219,Hockley,TX,TX-607,".Hockley County, Texas",Hockley,"22,853","22,931","23,074","23,408","23,463","23,310","23,043","22,977","22,971","23,021",48219.0,TX,"Hockley County, TX",4.1,3.9,5.1,5.3,4.9,4.5,4.2,3.7,3.7,6.7,7.1,6.6,5.3,5.1,3.9,4.2,4.7,3.7,3.1,2.9,7.9,"51,149",79.9
48221,Hood,TX,TX-607,".Hood County, Texas",Hood,"51,268","51,563","52,129","52,860","53,812","55,227","56,569","57,973","60,177","61,643",48221.0,TX,"Hood County, TX",4.0,4.6,5.8,6.3,6.0,5.3,5.0,4.2,4.2,7.2,8.6,8.2,6.5,6.1,5.0,4.5,4.7,4.2,3.7,3.4,6.6,"74,534",116.4
48223,Hopkins,TX,TX-607,".Hopkins County, Texas",Hopkins,"35,208","35,259","35,312","35,299","35,686","35,973","36,184","36,451","36,738","37,084",48223.0,TX,"Hopkins County, TX",4.1,4.5,5.4,6.0,5.3,4.6,4.3,3.9,4.1,6.0,7.5,7.6,6.4,5.8,4.8,4.2,4.0,3.6,3.4,3.1,5.1,"50,332",78.6
48225,Houston,TX,TX-700,".Houston County, Texas",Houston,"23,682","23,434","23,213","22,809","22,809","22,747","22,897","23,089","23,068","22,968",48225.0,TX,"Houston County, TX",5.2,5.3,6.6,7.2,6.9,6.5,6.2,5.9,6.5,9.1,7.7,8.0,7.0,6.3,5.0,4.5,4.6,4.4,3.7,3.1,5.3,"43,601",68.1
48227,Howard,TX,TX-607,".Howard County, Texas",Howard,"34,993","34,990","35,495","36,185","36,542","37,123","36,214","35,817","35,925","36,664",48227.0,TX,"Howard County, TX",5.2,5.0,6.3,6.4,5.8,5.4,4.9,4.1,4.6,7.3,7.2,6.7,5.6,5.4,4.4,4.6,5.5,4.3,3.3,3.1,8.1,"61,112",95.4
48229,Hudspeth,TX,TX-607,".Hudspeth County, Texas",Hudspeth,"3,472","3,412","3,357","3,339","3,306","3,541","4,254","4,604","4,788","4,886",48229.0,TX,"Hudspeth County, TX",4.5,5.3,7.6,7.9,6.6,7.0,7.0,5.1,4.0,5.4,8.0,8.4,7.4,7.0,6.4,5.7,6.0,5.8,4.6,4.4,8.0,"39,309",61.4
48231,Hunt,TX,TX-607,".Hunt County, Texas",Hunt,"86,365","86,687","86,979","87,429","88,639","89,670","91,895","94,046","96,606","98,594",48231.0,TX,"Hunt County, TX",4.3,4.9,6.2,6.8,6.0,5.5,5.3,4.7,5.3,8.2,9.0,9.1,8.2,7.5,6.0,4.8,4.3,4.0,3.8,3.6,6.5,"57,513",89.8
48233,Hutchinson,TX,TX-607,".Hutchinson County, Texas",Hutchinson,"22,214","22,024","22,022","21,921","21,915","21,793","21,528","21,343","21,119","20,938",48233.0,TX,"Hutchinson County, TX",4.8,4.3,6.6,6.6,6.3,5.2,4.4,4.0,4.1,6.7,8.5,8.2,6.5,6.2,4.4,4.4,5.6,6.1,5.0,4.4,7.2,"57,936",90.5
48235,Irion,TX,TX-607,".Irion County, Texas",Irion,"1,607","1,592","1,573","1,610","1,574","1,543","1,562","1,512","1,516","1,536",48235.0,TX,"Irion County, TX",3.2,3.2,3.6,4.4,4.4,3.5,3.6,3.0,3.5,5.2,5.3,5.6,4.5,4.2,3.7,3.6,3.2,3.2,3.1,2.4,6.0,"68,630",107.2
48237,Jack,TX,TX-607,".Jack County, Texas",Jack,"9,004","9,030","8,992","8,951","8,880","8,883","8,789","8,828","8,825","8,935",48237.0,TX,"Jack County, TX",4.3,4.3,4.8,5.2,5.0,4.7,4.2,3.1,3.2,6.2,7.9,7.2,5.7,5.4,3.8,4.2,5.0,3.7,2.5,3.1,7.0,"55,358",86.4
48239,Jackson,TX,TX-607,".Jackson County, Texas",Jackson,"14,091","14,048","14,271","14,610","14,723","14,808","14,873","14,806","14,834","14,760",48239.0,TX,"Jackson County, TX",3.8,4.5,5.9,5.9,5.8,5.0,4.7,3.8,4.1,7.3,7.1,6.4,5.1,5.0,4.0,3.8,4.7,4.0,3.3,3.0,5.8,"55,800",87.1
48241,Jasper,TX,TX-607,".Jasper County, Texas",Jasper,"35,777","36,204","35,854","35,617","35,424","35,266","35,417","35,549","35,769","35,529",48241.0,TX,"Jasper County, TX",7.3,8.6,9.3,9.7,8.9,8.1,6.4,5.7,6.3,10.1,12.4,12.7,10.6,10.5,8.3,7.5,7.7,7.5,6.6,6.1,11.2,"47,252",73.8
48243,Jeff Davis,TX,TX-607,".Jeff Davis County, Texas",Jeff Davis,"2,344","2,282","2,296","2,231","2,217","2,199","2,231","2,260","2,243","2,274",48243.0,TX,"Jeff Davis County, TX",3.9,3.7,4.5,4.1,3.8,3.9,4.1,3.3,3.7,4.7,4.9,5.1,4.9,4.1,3.7,3.3,3.0,3.2,2.9,3.0,5.1,"53,362",83.3
48245,Jefferson,TX,TX-607,".Jefferson County, Texas",Jefferson,"252,455","253,494","251,605","253,079","252,897","255,112","255,748","256,041","253,234","251,565",48245.0,TX,"Jefferson County, TX",6.6,7.1,7.8,8.6,8.2,7.9,6.1,5.5,6.6,9.5,11.4,11.7,11.0,11.0,8.4,7.0,7.0,7.4,6.4,5.8,11.9,"55,173",86.1
48247,Jim Hogg,TX,TX-607,".Jim Hogg County, Texas",Jim Hogg,"5,287","5,289","5,277","5,263","5,328","5,296","5,257","5,212","5,192","5,200",48247.0,TX,"Jim Hogg County, TX",6.1,4.8,6.2,6.1,5.0,4.8,4.3,3.8,3.8,7.7,10.3,8.9,6.5,7.2,6.1,7.2,9.6,7.3,5.7,4.8,9.5,"38,788",60.6
48249,Jim Wells,TX,TX-607,".Jim Wells County, Texas",Jim Wells,"40,894","41,224","41,651","41,681","41,504","41,523","41,181","40,920","40,756","40,482",48249.0,TX,"Jim Wells County, TX",6.0,5.6,7.1,7.0,6.4,5.6,4.7,4.0,4.2,9.0,10.1,8.2,6.1,6.2,5.3,7.9,10.6,7.6,5.5,4.7,13.0,"44,444",69.4
48251,Johnson,TX,TX-607,".Johnson County, Texas",Johnson,"151,264","152,094","153,415","154,535","156,733","159,345","162,763","167,012","171,121","175,817",48251.0,TX,"Johnson County, TX",3.8,4.4,6.0,6.5,5.9,5.0,4.7,4.2,4.6,8.1,8.7,8.0,6.6,6.2,5.1,4.4,4.4,3.8,3.5,3.2,6.5,"66,538",103.9
48253,Jones,TX,TX-607,".Jones County, Texas",Jones,"20,238","20,270","19,870","20,044","19,850","19,966","19,971","19,827","19,866","20,083",48253.0,TX,"Jones County, TX",5.2,5.2,6.2,6.5,5.9,5.4,5.3,4.8,5.0,7.6,8.8,8.5,7.2,6.8,5.6,5.5,5.8,5.4,4.8,4.2,7.0,"51,094",79.8
48255,Karnes,TX,TX-607,".Karnes County, Texas",Karnes,"14,889","14,959","14,859","14,727","14,910","15,413","15,494","15,556","15,660","15,601",48255.0,TX,"Karnes County, TX",5.4,5.6,6.9,7.3,6.9,6.4,6.2,5.6,5.9,9.0,9.2,8.0,6.0,5.4,3.7,4.3,4.9,3.5,2.9,2.5,6.3,"54,843",85.6
48257,Kaufman,TX,TX-607,".Kaufman County, Texas",Kaufman,"103,872","105,199","106,553","108,248","110,872","114,055","117,904","122,628","128,279","136,154",48257.0,TX,"Kaufman County, TX",4.1,5.1,7.4,7.8,6.7,5.6,5.1,4.7,5.3,8.2,8.5,8.3,6.9,6.4,5.2,4.1,3.8,3.6,3.5,3.2,6.5,"75,009",117.1
48259,Kendall,TX,TX-607,".Kendall County, Texas",Kendall,"33,589","34,421","35,551","37,133","38,363","39,938","41,903","43,969","45,603","47,431",48259.0,TX,"Kendall County, TX",3.4,3.8,4.9,5.3,4.7,4.2,3.9,3.5,3.8,5.6,6.2,6.3,5.4,5.1,4.1,3.3,3.2,3.1,2.9,2.7,5.0,"94,899",148.2
48261,Kenedy,TX,TX-607,".Kenedy County, Texas",Kenedy,417,438,447,438,437,441,436,427,437,404,48261.0,TX,"Kenedy County, TX",3.4,3.4,4.7,3.9,4.2,2.8,2.9,3.0,3.4,5.9,6.8,6.7,5.1,4.1,3.0,3.2,4.6,3.3,3.7,3.5,5.4,"46,132",72.0
48263,Kent,TX,TX-607,".Kent County, Texas",Kent,812,813,825,782,748,747,748,759,726,762,48263.0,TX,"Kent County, TX",3.8,3.2,4.1,4.9,4.5,4.3,4.0,3.3,4.1,5.2,4.8,4.9,3.8,4.0,3.5,2.6,3.0,2.6,2.4,2.3,3.9,"52,591",82.1
48265,Kerr,TX,TX-607,".Kerr County, Texas",Kerr,"49,643","49,641","49,719","49,787","50,343","50,880","51,426","51,892","52,415","52,600",48265.0,TX,"Kerr County, TX",3.8,4.3,5.1,5.3,4.7,4.1,4.1,3.5,4.0,5.8,6.7,6.9,5.8,5.6,4.4,3.7,3.6,3.4,3.2,2.9,5.9,"57,789",90.2
48267,Kimble,TX,TX-607,".Kimble County, Texas",Kimble,"4,601","4,594","4,525","4,461","4,464","4,391","4,413","4,385","4,338","4,337",48267.0,TX,"Kimble County, TX",3.5,3.3,4.1,4.6,4.3,4.2,3.9,3.4,3.7,5.2,6.0,6.4,4.9,4.9,3.9,3.7,3.8,3.5,3.0,3.0,5.1,"44,757",69.9
48269,King,TX,TX-607,".King County, Texas",King,288,258,270,273,263,282,292,289,276,272,48269.0,TX,"King County, TX",3.3,2.9,2.8,3.8,3.3,4.2,4.4,4.6,4.5,5.1,4.3,4.2,4.5,4.6,4.0,3.5,3.9,3.6,2.8,2.1,1.7,"71,256",111.3
48271,Kinney,TX,TX-607,".Kinney County, Texas",Kinney,"3,590","3,607","3,639","3,632","3,554","3,589","3,636","3,711","3,692","3,667",48271.0,TX,"Kinney County, TX",7.6,6.8,8.0,7.7,6.5,6.2,5.9,4.8,5.3,7.7,11.2,10.5,8.7,9.6,7.3,6.4,5.8,5.6,4.4,3.6,6.0,"47,076",73.5
48273,Kleberg,TX,TX-607,".Kleberg County, Texas",Kleberg,"32,037","32,029","32,097","32,021","31,891","31,413","31,304","30,752","30,722","30,680",48273.0,TX,"Kleberg County, TX",5.1,5.0,6.3,6.1,5.6,5.2,4.6,4.2,4.3,6.7,8.4,8.3,6.9,6.5,5.5,5.9,6.7,6.0,5.0,4.3,8.4,"47,169",73.7
48275,Knox,TX,TX-607,".Knox County, Texas",Knox,"3,723","3,722","3,730","3,722","3,801","3,792","3,732","3,674","3,662","3,664",48275.0,TX,"Knox County, TX",4.7,4.3,5.1,5.5,5.3,4.8,4.2,3.7,3.8,5.8,5.9,6.0,5.2,5.4,4.4,3.8,4.2,4.0,3.6,3.2,5.6,"40,808",63.7
48277,Lamar,TX,TX-607,".Lamar County, Texas",Lamar,"49,820","49,861","49,656","49,092","49,411","49,373","49,528","49,568","49,729","49,859",48277.0,TX,"Lamar County, TX",5.0,6.2,6.9,7.2,6.4,6.3,5.5,4.7,5.4,7.6,9.3,10.1,9.2,8.2,6.2,4.8,4.6,4.2,3.8,3.4,6.5,"47,061",73.5
48279,Lamb,TX,TX-607,".Lamb County, Texas",Lamb,"13,993","14,059","13,863","13,663","13,484","13,259","13,195","13,165","13,103","12,893",48279.0,TX,"Lamb County, TX",5.0,5.4,5.5,5.9,5.7,4.9,4.7,4.1,4.4,7.1,7.6,7.8,7.9,6.9,5.9,9.0,6.5,5.2,4.4,3.8,5.2,"42,719",66.7
48281,Lampasas,TX,TX-607,".Lampasas County, Texas",Lampasas,"19,762","19,924","20,054","20,142","20,106","20,362","20,524","20,861","21,134","21,428",48281.0,TX,"Lampasas County, TX",3.9,4.3,5.2,5.5,4.5,4.4,4.1,3.7,4.1,5.8,7.1,7.8,7.1,7.2,5.7,4.4,4.2,3.8,3.8,3.3,5.4,"58,817",91.8
48283,La Salle,TX,TX-607,".La Salle County, Texas",La Salle,"6,913","7,002","7,157","7,444","7,481","7,637","7,596","7,530","7,493","7,520",48283.0,TX,"La Salle County, TX",7.2,6.8,8.4,7.8,6.7,5.7,5.1,4.9,5.4,9.2,9.1,7.0,4.4,3.8,3.1,4.2,5.1,3.7,2.4,2.4,6.8,"41,683",65.1
48285,Lavaca,TX,TX-607,".Lavaca County, Texas",Lavaca,"19,256","19,311","19,528","19,631","19,779","19,919","19,891","20,028","20,114","20,154",48285.0,TX,"Lavaca County, TX",3.2,3.3,4.2,4.2,3.6,3.6,3.7,3.2,3.5,5.7,6.9,6.1,4.8,4.7,4.0,3.8,4.2,3.6,3.1,3.0,5.2,"52,632",82.2
48287,Lee,TX,TX-607,".Lee County, Texas",Lee,"16,591","16,556","16,505","16,545","16,621","16,868","16,975","17,109","17,097","17,239",48287.0,TX,"Lee County, TX",3.6,4.1,5.0,5.4,4.6,4.4,4.0,3.5,3.9,6.6,7.3,6.7,5.4,5.1,4.0,3.6,3.8,3.3,3.1,2.6,4.9,"59,250",92.5
48289,Leon,TX,TX-607,".Leon County, Texas",Leon,"16,723","16,829","16,741","16,620","16,730","17,028","17,200","17,235","17,260","17,404",48289.0,TX,"Leon County, TX",5.2,5.1,6.8,7.6,6.3,5.6,5.1,4.2,4.3,7.0,8.9,9.0,7.3,7.0,5.4,5.4,6.5,6.4,5.0,4.4,7.8,"50,522",78.9
48291,Liberty,TX,TX-607,".Liberty County, Texas",Liberty,"75,859","75,990","76,370","76,849","78,045","79,537","81,354","83,597","85,802","88,219",48291.0,TX,"Liberty County, TX",6.0,6.1,8.2,9.3,8.8,6.8,5.8,5.3,5.9,10.1,11.7,11.5,9.5,9.0,7.3,7.0,7.5,7.2,5.8,5.0,10.6,"53,274",83.2
48293,Limestone,TX,TX-607,".Limestone County, Texas",Limestone,"23,492","23,591","23,686","23,440","23,529","23,442","23,472","23,391","23,343","23,437",48293.0,TX,"Limestone County, TX",4.8,4.7,5.6,6.1,5.3,5.1,4.8,4.3,4.3,6.3,7.9,8.6,6.8,6.8,5.9,5.1,5.6,5.6,4.7,3.8,7.1,"43,644",68.1
48295,Lipscomb,TX,TX-607,".Lipscomb County, Texas",Lipscomb,"3,283","3,334","3,447","3,490","3,553","3,559","3,494","3,364","3,342","3,233",48295.0,TX,"Lipscomb County, TX",3.4,3.4,4.3,4.6,3.6,3.5,3.3,2.6,2.8,6.7,5.9,4.7,3.8,4.0,3.4,3.9,4.4,3.2,2.7,2.6,4.2,"65,388",102.1
48297,Live Oak,TX,TX-607,".Live Oak County, Texas",Live Oak,"11,556","11,507","11,655","11,817","12,057","12,173","12,023","12,146","12,148","12,207",48297.0,TX,"Live Oak County, TX",4.6,4.5,5.4,5.7,5.1,5.1,4.6,3.9,4.3,7.0,7.4,6.2,4.6,4.4,3.6,4.0,5.9,4.7,3.8,3.1,7.5,"54,163",84.6
48299,Llano,TX,TX-607,".Llano County, Texas",Llano,"19,336","19,073","19,266","19,509","19,666","20,081","20,592","21,167","21,600","21,795",48299.0,TX,"Llano County, TX",4.2,4.7,5.7,6.3,5.8,5.1,4.7,4.0,4.3,6.9,8.1,8.0,6.7,6.5,5.2,4.3,4.2,3.8,3.7,3.5,5.7,"55,617",86.8
48301,Loving,TX,TX-607,".Loving County, Texas",Loving,84,95,86,106,89,119,117,133,148,169,48301.0,TX,"Loving County, TX",8.2,6.3,6.3,10.0,6.9,10.3,10.5,7.3,7.0,9.3,5.6,6.1,6.0,5.3,5.1,5.2,4.7,5.0,1.5,0.8,1.7,"88,487",138.2
48303,Lubbock,TX,TX-607,".Lubbock County, Texas",Lubbock,"280,301","283,408","285,961","289,515","294,433","298,337","302,094","305,413","307,627","310,569",48303.0,TX,"Lubbock County, TX",3.6,3.7,4.4,4.9,4.5,4.1,4.0,3.6,3.7,5.4,6.3,6.2,5.3,5.0,4.0,3.4,3.4,3.2,3.1,2.8,5.7,"54,733",85.5
48305,Lynn,TX,TX-607,".Lynn County, Texas",Lynn,"5,914","5,886","5,796","5,728","5,798","5,746","5,775","5,832","5,848","5,951",48305.0,TX,"Lynn County, TX",4.1,4.8,4.9,5.5,5.8,5.8,5.7,4.9,4.7,5.9,6.6,6.8,6.0,5.3,4.4,4.1,4.0,3.8,3.3,3.0,5.4,"45,737",71.4
48307,McCulloch,TX,TX-607,".McCulloch County, Texas",McCulloch,"8,231","8,254","8,241","8,243","8,152","8,255","8,124","7,941","7,982","7,984",48307.0,TX,"McCulloch County, TX",5.3,5.9,5.6,5.2,6.3,5.1,4.6,3.9,3.9,7.9,7.0,6.1,5.4,5.3,4.3,4.8,4.5,3.6,3.3,5.2,7.5,"43,262",67.6
48309,McLennan,TX,TX-604,".McLennan County, Texas",McLennan,"235,917","237,852","239,368","241,443","243,166","245,444","247,553","251,631","254,196","256,623",48309.0,TX,"McLennan County, TX",4.2,4.7,5.7,6.1,5.4,5.1,4.8,4.3,4.5,6.7,7.4,7.7,6.6,6.2,5.1,4.1,4.0,3.9,3.6,3.3,6.2,"51,078",79.8
48311,McMullen,TX,TX-607,".McMullen County, Texas",McMullen,711,697,730,760,799,828,806,765,731,743,48311.0,TX,"McMullen County, TX",4.0,3.9,4.4,5.0,4.9,5.2,5.9,5.1,5.4,6.9,4.3,3.2,2.3,2.7,2.0,2.1,2.1,1.9,2.0,1.6,2.8,"68,349",106.7
48313,Madison,TX,TX-607,".Madison County, Texas",Madison,"13,739","13,753","13,746","13,820","13,871","13,968","14,120","14,251","14,363","14,284",48313.0,TX,"Madison County, TX",4.9,5.2,6.0,6.6,6.1,5.8,5.3,4.7,5.2,7.4,8.4,8.6,7.0,6.5,4.9,4.3,5.1,4.8,4.4,4.2,7.2,"46,274",72.3
48315,Marion,TX,TX-607,".Marion County, Texas",Marion,"10,485","10,475","10,374","10,277","10,149","10,136","10,125","10,057","9,915","9,854",48315.0,TX,"Marion County, TX",6.5,6.6,7.4,7.6,6.3,5.8,5.4,4.6,5.1,10.3,11.9,10.8,9.1,8.1,6.5,6.5,7.0,5.7,4.5,4.2,8.2,"37,876",59.1
48317,Martin,TX,TX-607,".Martin County, Texas",Martin,"4,809","4,884","4,980","5,272","5,462","5,646","5,616","5,531","5,681","5,771",48317.0,TX,"Martin County, TX",4.0,4.1,4.6,4.6,4.9,4.5,4.2,3.7,3.5,4.8,6.0,5.7,4.5,4.3,3.4,3.5,4.4,3.2,2.5,2.6,6.1,"68,745",107.3
48319,Mason,TX,TX-607,".Mason County, Texas",Mason,"4,010","4,033","4,056","4,120","4,095","4,057","4,161","4,179","4,259","4,274",48319.0,TX,"Mason County, TX",3.0,2.9,3.5,3.7,3.6,3.0,3.0,2.8,3.0,5.0,6.3,6.2,5.2,5.5,4.6,3.9,3.6,3.4,3.1,3.2,5.6,"54,914",85.7
48321,Matagorda,TX,TX-607,".Matagorda County, Texas",Matagorda,"36,709","36,681","36,544","36,500","36,478","36,766","37,088","36,805","36,566","36,643",48321.0,TX,"Matagorda County, TX",6.7,7.7,9.2,10.2,9.4,8.2,7.1,6.0,6.7,9.9,11.5,12.0,10.1,9.8,8.0,6.8,7.3,7.3,6.2,5.7,10.5,"49,276",76.9
48323,Maverick,TX,TX-607,".Maverick County, Texas",Maverick,"54,432","55,260","55,765","56,532","57,115","57,720","58,041","58,111","58,276","58,722",48323.0,TX,"Maverick County, TX",15.1,17.6,19.6,17.7,14.9,13.5,13.0,11.6,10.7,14.3,15.2,14.4,12.4,12.6,11.1,10.7,11.3,9.4,8.2,7.6,15.0,"40,017",62.5
48325,Medina,TX,TX-607,".Medina County, Texas",Medina,"46,114","46,507","46,796","47,238","47,830","48,402","49,254","50,183","50,862","51,584",48325.0,TX,"Medina County, TX",4.0,4.5,5.3,5.9,5.6,5.0,4.6,4.2,5.1,6.6,7.6,7.7,6.5,6.1,5.0,4.4,4.4,3.9,3.5,3.2,6.3,"60,695",94.8
48327,Menard,TX,TX-607,".Menard County, Texas",Menard,"2,230","2,214","2,204","2,137","2,128","2,134","2,091","2,110","2,120","2,138",48327.0,TX,"Menard County, TX",3.6,4.5,5.0,5.5,5.7,4.6,4.1,3.6,4.3,6.5,7.5,7.4,6.3,5.9,4.8,5.3,4.5,4.8,4.1,3.5,5.2,"38,425",60.0
